Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1992-01-02 00:00:00-05:00,3152.1,3172.63,3139.31,3172.4,23550000,0.0,0.0
1992-01-03 00:00:00-05:00,3172.4,3210.64,3165.92,3201.5,23620000,0.0,0.0
1992-01-06 00:00:00-05:00,3201.5,3213.33,3191.86,3200.1,27280000,0.0,0.0
1992-01-07 00:00:00-05:00,3200.1,3210.2,3184.48,3204.8,25510000,0.0,0.0
1992-01-08 00:00:00-05:00,3204.8,3229.2,3185.82,3203.9,29040000,0.0,0.0
1992-01-09 00:00:00-05:00,3203.9,3228.31,3192.75,3209.5,29820000,0.0,0.0
1992-01-10 00:00:00-05:00,3209.5,3217.13,3185.38,3199.5,23440000,0.0,0.0
1992-01-13 00:00:00-05:00,3199.5,3201.25,3179.11,3185.6,19300000,0.0,0.0
1992-01-14 00:00:00-05:00,3185.6,3248.88,3182.92,3246.2,24220000,0.0,0.0
1992-01-15 00:00:00-05:00,3246.2,3263.42,3232.11,3258.5,29560000,0.0,0.0
1992-01-16 00:00:00-05:00,3258.5,3262.75,3222.05,3249.6,38100000,0.0,0.0
1992-01-17 00:00:00-05:00,3249.6,3279.96,3243.29,3265.0,39780000,0.0,0.0
1992-01-20 00:00:00-05:00,3265.0,3269.9,3245.08,3254.0,18190000,0.0,0.0
1992-01-21 00:00:00-05:00,3254.0,3254.47,3215.34,3223.4,24160000,0.0,0.0
1992-01-22 00:00:00-05:00,3223.4,3256.04,3216.91,3255.8,21590000,0.0,0.0
1992-01-23 00:00:00-05:00,3255.8,3266.99,3222.94,3226.7,22140000,0.0,0.0
1992-01-24 00:00:00-05:00,3226.7,3248.43,3216.68,3232.8,22600000,0.0,0.0
1992-01-27 00:00:00-05:00,3232.8,3246.65,3230.55,3240.6,19110000,0.0,0.0
1992-01-28 00:00:00-05:00,3240.6,3275.49,3239.94,3272.1,24960000,0.0,0.0
1992-01-29 00:00:00-05:00,3272.1,3299.19,3218.47,3225.0,32500000,0.0,0.0
1992-01-30 00:00:00-05:00,3225.0,3247.32,3216.01,3244.9,22080000,0.0,0.0
1992-01-31 00:00:00-05:00,3244.9,3255.37,3222.72,3223.4,20610000,0.0,0.0
1992-02-03 00:00:00-05:00,3223.4,3239.04,3213.55,3234.1,18860000,0.0,0.0
1992-02-04 00:00:00-05:00,3234.1,3272.81,3229.43,3272.8,23970000,0.0,0.0
1992-02-05 00:00:00-05:00,3272.8,3282.2,3251.79,3257.6,27360000,0.0,0.0
1992-02-06 00:00:00-05:00,3257.6,3265.65,3238.6,3255.6,20490000,0.0,0.0
1992-02-07 00:00:00-05:00,3255.6,3269.9,3207.96,3225.4,21660000,0.0,0.0
1992-02-10 00:00:00-05:00,3225.4,3247.99,3223.84,3245.1,16100000,0.0,0.0
1992-02-11 00:00:00-05:00,3245.1,3259.62,3236.14,3251.6,23400000,0.0,0.0
1992-02-12 00:00:00-05:00,3251.6,3286.0,3244.63,3276.8,21580000,0.0,0.0
1992-02-13 00:00:00-05:00,3276.8,3283.99,3236.36,3246.7,22200000,0.0,0.0
1992-02-14 00:00:00-05:00,3246.7,3254.7,3221.82,3246.0,21260000,0.0,0.0
1992-02-18 00:00:00-05:00,3246.0,3268.56,3219.14,3224.7,21970000,0.0,0.0
1992-02-19 00:00:00-05:00,3224.7,3241.73,3215.34,3230.3,22930000,0.0,0.0
1992-02-20 00:00:00-05:00,3230.6,3283.77,3230.55,3280.6,25840000,0.0,0.0
1992-02-21 00:00:00-05:00,3280.6,3286.67,3252.91,3280.2,26840000,0.0,0.0
1992-02-24 00:00:00-05:00,3280.2,3289.8,3266.1,3282.4,17880000,0.0,0.0
1992-02-25 00:00:00-05:00,3282.2,3282.2,3240.38,3257.8,20980000,0.0,0.0
1992-02-26 00:00:00-05:00,3257.8,3290.92,3254.47,3283.3,21160000,0.0,0.0
1992-02-27 00:00:00-05:00,3283.3,3286.9,3265.88,3269.5,18710000,0.0,0.0
1992-02-28 00:00:00-05:00,3269.5,3293.38,3259.39,3267.7,17960000,0.0,0.0
1992-03-02 00:00:00-05:00,3267.7,3276.62,3261.4,3275.3,17220000,0.0,0.0
1992-03-03 00:00:00-05:00,3275.3,3295.62,3272.81,3290.3,19520000,0.0,0.0
1992-03-04 00:00:00-05:00,3290.3,3299.64,3268.56,3268.6,22800000,0.0,0.0
1992-03-05 00:00:00-05:00,3268.3,3268.34,3235.69,3241.5,18220000,0.0,0.0
1992-03-06 00:00:00-05:00,3241.5,3252.01,3213.77,3221.6,18460000,0.0,0.0
1992-03-09 00:00:00-05:00,3221.6,3227.19,3211.31,3215.1,16530000,0.0,0.0
1992-03-10 00:00:00-05:00,3215.1,3248.21,3214.67,3231.0,20730000,0.0,0.0
1992-03-11 00:00:00-05:00,3231.0,3233.45,3198.35,3208.6,17670000,0.0,0.0
1992-03-12 00:00:00-05:00,3208.6,3213.1,3188.28,3208.6,18080000,0.0,0.0
1992-03-13 00:00:00-05:00,3208.6,3237.03,3208.18,3235.9,16370000,0.0,0.0
1992-03-16 00:00:00-05:00,3235.9,3236.58,3208.41,3236.4,15050000,0.0,0.0
1992-03-17 00:00:00-05:00,3236.4,3260.06,3235.91,3256.0,18020000,0.0,0.0
1992-03-18 00:00:00-05:00,3256.0,3271.91,3246.2,3254.3,17890000,0.0,0.0
1992-03-19 00:00:00-05:00,3254.3,3269.9,3251.15,3261.4,17170000,0.0,0.0
1992-03-20 00:00:00-05:00,3261.4,3277.28,3255.81,3276.4,28640000,0.0,0.0
1992-03-23 00:00:00-05:00,3275.9,3275.94,3261.18,3272.1,15690000,0.0,0.0
1992-03-24 00:00:00-05:00,3272.1,3284.44,3249.11,3261.0,24380000,0.0,0.0
1992-03-25 00:00:00-05:00,3261.0,3276.39,3251.12,3259.4,18960000,0.0,0.0
1992-03-26 00:00:00-05:00,3259.4,3275.04,3251.34,3267.7,18120000,0.0,0.0
1992-03-27 00:00:00-05:00,3267.7,3268.11,3226.52,3231.4,15140000,0.0,0.0
1992-03-30 00:00:00-05:00,3231.4,3248.88,3229.43,3235.2,12640000,0.0,0.0
1992-03-31 00:00:00-05:00,3235.2,3260.73,3228.98,3235.5,15110000,0.0,0.0
1992-04-01 00:00:00-05:00,3235.5,3252.24,3215.34,3249.3,18840000,0.0,0.0
1992-04-02 00:00:00-05:00,3249.3,3259.62,3220.26,3234.1,19020000,0.0,0.0
1992-04-03 00:00:00-05:00,3234.1,3250.89,3211.31,3249.1,21150000,0.0,0.0
1992-04-06 00:00:00-04:00,3249.3,3276.83,3249.3,3275.5,20110000,0.0,0.0
1992-04-07 00:00:00-04:00,3275.5,3279.29,3211.09,3213.6,22490000,0.0,0.0
1992-04-08 00:00:00-04:00,3213.6,3213.6,3161.23,3181.4,29710000,0.0,0.0
1992-04-09 00:00:00-04:00,3181.8,3231.66,3181.8,3225.0,24490000,0.0,0.0
1992-04-10 00:00:00-04:00,3225.6,3262.97,3225.6,3255.4,18650000,0.0,0.0
1992-04-13 00:00:00-04:00,3255.4,3270.57,3248.43,3269.9,13220000,0.0,0.0
1992-04-14 00:00:00-04:00,3269.9,3322.23,3269.45,3306.1,26050000,0.0,0.0
1992-04-15 00:00:00-04:00,3307.0,3354.2,3307.0,3353.8,25460000,0.0,0.0
1992-04-16 00:00:00-04:00,3353.8,3366.5,3343.25,3366.5,27840000,0.0,0.0
1992-04-20 00:00:00-04:00,3365.6,3365.61,3315.52,3336.3,22290000,0.0,0.0
1992-04-21 00:00:00-04:00,3336.3,3350.63,3320.89,3343.3,20080000,0.0,0.0
1992-04-22 00:00:00-04:00,3343.3,3352.86,3330.72,3338.8,18160000,0.0,0.0
1992-04-23 00:00:00-04:00,3338.8,3352.86,3330.72,3348.6,24810000,0.0,0.0
1992-04-24 00:00:00-04:00,3348.6,3361.81,3323.12,3324.5,21220000,0.0,0.0
1992-04-27 00:00:00-04:00,3324.0,3324.02,3303.67,3304.56,21610000,0.0,0.0
1992-04-28 00:00:00-04:00,3304.5,3317.08,3283.99,3307.9,18860000,0.0,0.0
1992-04-29 00:00:00-04:00,3308.1,3338.77,3308.1,3333.2,21280000,0.0,0.0
1992-04-30 00:00:00-04:00,3333.2,3361.14,3328.49,3359.1,22960000,0.0,0.0
1992-05-01 00:00:00-04:00,3359.1,3362.03,3324.02,3336.1,19380000,0.0,0.0
1992-05-04 00:00:00-04:00,3336.1,3387.52,3335.87,3378.1,18680000,0.0,0.0
1992-05-05 00:00:00-04:00,3378.1,3378.13,3358.9,3359.4,18080000,0.0,0.0
1992-05-06 00:00:00-04:00,3360.0,3383.72,3360.0,3369.4,17940000,0.0,0.0
1992-05-07 00:00:00-04:00,3369.4,3374.78,3357.33,3363.4,17570000,0.0,0.0
1992-05-08 00:00:00-04:00,3363.4,3375.67,3353.53,3369.4,14560000,0.0,0.0
1992-05-11 00:00:00-04:00,3369.4,3397.81,3368.96,3397.6,14110000,0.0,0.0
1992-05-12 00:00:00-04:00,3397.6,3440.67,3373.91,3385.1,19030000,0.0,0.0
1992-05-13 00:00:00-04:00,3385.1,3396.79,3378.71,3392.0,17720000,0.0,0.0
1992-05-14 00:00:00-04:00,3392.0,3393.58,3357.21,3368.9,18270000,0.0,0.0
1992-05-15 00:00:00-04:00,3368.9,3368.9,3346.0,3353.1,18430000,0.0,0.0
1992-05-18 00:00:00-04:00,3353.1,3381.64,3353.09,3376.0,14960000,0.0,0.0
1992-05-19 00:00:00-04:00,3376.0,3440.19,3368.47,3398.0,20950000,0.0,0.0
1992-05-20 00:00:00-04:00,3398.0,3404.34,3388.23,3393.8,34230000,0.0,0.0
1992-05-21 00:00:00-04:00,3393.8,3394.09,3365.54,3378.7,19190000,0.0,0.0
1992-05-22 00:00:00-04:00,3378.7,3392.62,3376.52,3386.8,17690000,0.0,0.0
1992-05-26 00:00:00-04:00,3386.8,3386.8,3356.44,3364.2,25940000,0.0,0.0
1992-05-27 00:00:00-04:00,3364.2,3380.33,3360.07,3370.4,22390000,0.0,0.0
1992-05-28 00:00:00-04:00,3370.4,3398.43,3368.62,3398.4,18350000,0.0,0.0
1992-05-29 00:00:00-04:00,3398.4,3420.21,3396.1,3396.9,20770000,0.0,0.0
1992-06-01 00:00:00-04:00,3396.9,3413.47,3373.03,3413.2,21280000,0.0,0.0
1992-06-02 00:00:00-04:00,3413.2,3420.47,3392.73,3396.1,22350000,0.0,0.0
1992-06-03 00:00:00-04:00,3396.1,3422.28,3389.36,3407.0,22690000,0.0,0.0
1992-06-04 00:00:00-04:00,3407.0,3410.1,3392.47,3399.7,24370000,0.0,0.0
1992-06-05 00:00:00-04:00,3399.7,3403.1,3392.47,3398.7,23760000,0.0,0.0
1992-06-08 00:00:00-04:00,3398.7,3404.13,3391.69,3404.1,16280000,0.0,0.0
1992-06-09 00:00:00-04:00,3404.1,3405.43,3359.55,3369.9,17510000,0.0,0.0
1992-06-10 00:00:00-04:00,3369.9,3370.95,3338.29,3343.2,20880000,0.0,0.0
1992-06-11 00:00:00-04:00,3343.2,3352.55,3323.78,3351.5,24850000,0.0,0.0
1992-06-12 00:00:00-04:00,3352.0,3381.58,3352.0,3354.4,19820000,0.0,0.0
1992-06-15 00:00:00-04:00,3354.4,3363.19,3337.51,3354.9,17220000,0.0,0.0
1992-06-16 00:00:00-04:00,3354.9,3367.2,3329.49,3329.5,19190000,0.0,0.0
1992-06-17 00:00:00-04:00,3329.5,3329.75,3283.75,3287.8,28140000,0.0,0.0
1992-06-18 00:00:00-04:00,3287.8,3290.43,3269.03,3274.1,25690000,0.0,0.0
1992-06-19 00:00:00-04:00,3274.4,3299.53,3274.38,3285.4,26660000,0.0,0.0
1992-06-22 00:00:00-04:00,3285.4,3285.89,3254.05,3280.8,20420000,0.0,0.0
1992-06-23 00:00:00-04:00,3280.8,3296.85,3280.54,3285.6,26320000,0.0,0.0
1992-06-24 00:00:00-04:00,3285.6,3302.74,3284.01,3290.7,24360000,0.0,0.0
1992-06-25 00:00:00-04:00,3290.7,3304.08,3271.44,3284.0,21160000,0.0,0.0
1992-06-26 00:00:00-04:00,3284.0,3290.97,3269.84,3282.4,16650000,0.0,0.0
1992-06-29 00:00:00-04:00,3282.7,3319.86,3282.68,3319.86,17130000,0.0,0.0
1992-06-30 00:00:00-04:00,3319.9,3331.63,3316.65,3318.5,18630000,0.0,0.0
1992-07-01 00:00:00-04:00,3318.8,3354.1,3318.79,3354.1,22780000,0.0,0.0
1992-07-02 00:00:00-04:00,3354.1,3373.89,3326.54,3330.3,25900000,0.0,0.0
1992-07-06 00:00:00-04:00,3330.3,3340.29,3326.78,3339.2,23870000,0.0,0.0
1992-07-07 00:00:00-04:00,3339.2,3352.71,3291.39,3295.2,25200000,0.0,0.0
1992-07-08 00:00:00-04:00,3295.2,3303.27,3273.56,3293.3,23540000,0.0,0.0
1992-07-09 00:00:00-04:00,3293.6,3336.5,3293.55,3324.1,23090000,0.0,0.0
1992-07-10 00:00:00-04:00,3324.1,3339.75,3315.16,3330.6,15400000,0.0,0.0
1992-07-13 00:00:00-04:00,3330.6,3344.07,3327.05,3337.3,13650000,0.0,0.0
1992-07-14 00:00:00-04:00,3337.3,3358.93,3328.67,3358.4,19130000,0.0,0.0
1992-07-15 00:00:00-04:00,3358.4,3363.25,3339.75,3345.4,21110000,0.0,0.0
1992-07-16 00:00:00-04:00,3345.4,3364.33,3333.26,3361.6,21500000,0.0,0.0
1992-07-17 00:00:00-04:00,3361.1,3361.1,3317.05,3331.6,22830000,0.0,0.0
1992-07-20 00:00:00-04:00,3331.1,3331.1,3287.06,3303.0,18060000,0.0,0.0
1992-07-21 00:00:00-04:00,3303.3,3322.73,3303.27,3308.4,16810000,0.0,0.0
1992-07-22 00:00:00-04:00,3307.9,3307.9,3275.18,3277.6,19750000,0.0,0.0
1992-07-23 00:00:00-04:00,3277.6,3291.39,3266.53,3290.0,23000000,0.0,0.0
1992-07-24 00:00:00-04:00,3290.0,3297.3,3276.8,3285.7,13420000,0.0,0.0
1992-07-27 00:00:00-04:00,3285.7,3299.49,3282.2,3282.2,14760000,0.0,0.0
1992-07-28 00:00:00-04:00,3282.2,3335.15,3282.2,3334.1,22000000,0.0,0.0
1992-07-29 00:00:00-04:00,3334.1,3385.13,3334.09,3379.2,30410000,0.0,0.0
1992-07-30 00:00:00-04:00,3379.2,3395.94,3374.33,3391.9,20060000,0.0,0.0
1992-07-31 00:00:00-04:00,3391.9,3402.96,3385.67,3393.8,13500000,0.0,0.0
1992-08-03 00:00:00-04:00,3393.8,3399.99,3384.05,3395.4,17280000,0.0,0.0
1992-08-04 00:00:00-04:00,3395.4,3396.75,3377.57,3384.3,16430000,0.0,0.0
1992-08-05 00:00:00-04:00,3384.3,3384.32,3360.28,3365.1,17830000,0.0,0.0
1992-08-06 00:00:00-04:00,3365.1,3365.68,3338.93,3340.6,21950000,0.0,0.0
1992-08-07 00:00:00-04:00,3340.6,3369.73,3331.37,3332.2,22310000,0.0,0.0
1992-08-10 00:00:00-04:00,3332.2,3337.58,3316.78,3337.56,15580000,0.0,0.0
1992-08-11 00:00:00-04:00,3337.6,3342.18,3314.35,3331.1,18000000,0.0,0.0
1992-08-12 00:00:00-04:00,3331.1,3342.18,3310.84,3320.8,15480000,0.0,0.0
1992-08-13 00:00:00-04:00,3320.8,3337.04,3306.79,3313.3,19900000,0.0,0.0
1992-08-14 00:00:00-04:00,3313.3,3331.91,3311.11,3328.9,15400000,0.0,0.0
1992-08-17 00:00:00-04:00,3328.9,3338.93,3321.64,3324.9,13860000,0.0,0.0
1992-08-18 00:00:00-04:00,3324.9,3332.45,3315.7,3329.5,12930000,0.0,0.0
1992-08-19 00:00:00-04:00,3329.5,3335.69,3307.06,3307.1,14420000,0.0,0.0
1992-08-20 00:00:00-04:00,3307.1,3315.43,3295.44,3304.9,14690000,0.0,0.0
1992-08-21 00:00:00-04:00,3304.9,3324.08,3254.1,3254.1,21610000,0.0,0.0
1992-08-24 00:00:00-04:00,3254.1,3254.1,3223.04,3228.2,18360000,0.0,0.0
1992-08-25 00:00:00-04:00,3228.2,3235.19,3207.1,3232.2,22460000,0.0,0.0
1992-08-26 00:00:00-04:00,3232.2,3250.05,3225.47,3246.8,17870000,0.0,0.0
1992-08-27 00:00:00-04:00,3246.8,3273.02,3246.8,3254.6,19790000,0.0,0.0
1992-08-28 00:00:00-04:00,3254.6,3269.77,3249.78,3267.6,14430000,0.0,0.0
1992-08-31 00:00:00-04:00,3267.6,3274.1,3254.37,3257.4,12800000,0.0,0.0
1992-09-01 00:00:00-04:00,3257.4,3266.26,3254.1,3266.26,15460000,0.0,0.0
1992-09-02 00:00:00-04:00,3266.3,3292.47,3263.83,3290.3,18670000,0.0,0.0
1992-09-03 00:00:00-04:00,3290.3,3313.54,3285.18,3292.2,23480000,0.0,0.0
1992-09-04 00:00:00-04:00,3292.2,3296.52,3277.61,3281.9,13210000,0.0,0.0
1992-09-08 00:00:00-04:00,3281.9,3282.74,3257.62,3260.6,15630000,0.0,0.0
1992-09-09 00:00:00-04:00,3260.6,3273.02,3258.16,3271.4,18870000,0.0,0.0
1992-09-10 00:00:00-04:00,3271.4,3312.73,3270.85,3305.2,22820000,0.0,0.0
1992-09-11 00:00:00-04:00,3305.2,3317.32,3300.84,3305.7,16780000,0.0,0.0
