Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-11-17 00:00:00+09:00,801.6,812.5,798.1,806.8,285700,0.0,0.0
2000-11-20 00:00:00+09:00,802.0,810.5,797.3,801.7,281200,0.0,0.0
2000-11-21 00:00:00+09:00,789.3,791.5,763.1,787.0,312700,0.0,0.0
2000-11-22 00:00:00+09:00,782.4,793.6,770.0,771.3,299900,0.0,0.0
2000-11-23 00:00:00+09:00,756.6,758.4,724.1,728.3,290000,0.0,0.0
2000-11-24 00:00:00+09:00,726.0,739.4,713.1,735.0,263900,0.0,0.0
2000-11-27 00:00:00+09:00,746.1,759.4,745.6,759.4,276700,0.0,0.0
2000-11-28 00:00:00+09:00,750.2,750.2,722.5,725.0,270700,0.0,0.0
2000-11-29 00:00:00+09:00,699.0,699.0,681.1,684.5,261800,0.0,0.0
2000-11-30 00:00:00+09:00,682.1,687.5,647.6,672.6,308300,0.0,0.0
2000-12-01 00:00:00+09:00,640.8,678.1,640.8,678.1,341100,0.0,0.0
2000-12-04 00:00:00+09:00,686.2,691.1,661.9,663.8,327300,0.0,0.0
2000-12-05 00:00:00+09:00,664.5,670.3,654.5,669.6,334500,0.0,0.0
2000-12-06 00:00:00+09:00,695.4,706.0,671.7,675.4,402400,0.0,0.0
2000-12-07 00:00:00+09:00,667.4,684.8,666.9,677.2,299600,0.0,0.0
2000-12-08 00:00:00+09:00,678.2,686.1,672.8,684.1,310000,0.0,0.0
2000-12-11 00:00:00+09:00,697.0,711.1,696.0,711.1,289200,0.0,0.0
2000-12-12 00:00:00+09:00,715.2,716.9,693.6,697.7,304800,0.0,0.0
2000-12-13 00:00:00+09:00,695.3,707.6,692.7,707.5,294000,0.0,0.0
2000-12-14 00:00:00+09:00,698.0,712.3,696.1,708.5,307600,0.0,0.0
2000-12-15 00:00:00+09:00,698.8,714.0,676.4,679.4,270900,0.0,0.0
2000-12-18 00:00:00+09:00,667.0,671.2,660.1,665.7,222500,0.0,0.0
2000-12-19 00:00:00+09:00,661.8,664.0,630.4,634.0,283800,0.0,0.0
2000-12-20 00:00:00+09:00,616.7,616.7,586.0,589.8,235700,0.0,0.0
2000-12-21 00:00:00+09:00,558.5,573.5,544.0,560.6,218200,0.0,0.0
2000-12-22 00:00:00+09:00,561.3,569.2,520.1,526.7,203500,0.0,0.0
2000-12-26 00:00:00+09:00,526.1,529.2,516.5,525.8,180600,0.0,0.0
2001-01-02 00:00:00+09:00,502.5,559.6,502.5,557.0,201200,0.0,0.0
2001-01-03 00:00:00+09:00,545.8,579.9,539.3,569.0,285000,0.0,0.0
2001-01-04 00:00:00+09:00,617.7,621.5,609.0,615.1,233100,0.0,0.0
2001-01-05 00:00:00+09:00,614.5,630.7,602.5,625.2,367200,0.0,0.0
2001-01-08 00:00:00+09:00,614.9,657.0,614.0,650.0,358600,0.0,0.0
2001-01-09 00:00:00+09:00,660.6,678.2,650.4,678.2,457100,0.0,0.0
2001-01-10 00:00:00+09:00,688.6,730.5,639.6,639.6,697300,0.0,0.0
2001-01-11 00:00:00+09:00,657.2,675.4,631.9,675.1,477200,0.0,0.0
2001-01-12 00:00:00+09:00,703.0,732.9,699.0,713.6,502800,0.0,0.0
2001-01-15 00:00:00+09:00,745.7,772.4,745.7,765.2,518900,0.0,0.0
2001-01-16 00:00:00+09:00,776.9,790.2,757.4,777.1,630300,0.0,0.0
2001-01-17 00:00:00+09:00,766.0,780.5,732.2,750.1,572100,0.0,0.0
2001-01-18 00:00:00+09:00,755.7,777.1,745.2,745.6,504600,0.0,0.0
