Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1965-01-05 00:00:00+09:00,1257.72,1257.72,1257.72,1257.72,0,0.0,0.0
1965-01-06 00:00:00+09:00,1263.99,1263.99,1263.99,1263.99,0,0.0,0.0
1965-01-07 00:00:00+09:00,1274.27,1274.27,1274.27,1274.27,0,0.0,0.0
1965-01-08 00:00:00+09:00,1286.43,1286.43,1286.43,1286.43,0,0.0,0.0
1965-01-12 00:00:00+09:00,1288.54,1288.54,1288.54,1288.54,0,0.0,0.0
1965-01-13 00:00:00+09:00,1281.67,1281.67,1281.67,1281.67,0,0.0,0.0
1965-01-14 00:00:00+09:00,1289.5,1289.5,1289.5,1289.5,0,0.0,0.0
1965-01-18 00:00:00+09:00,1271.68,1271.68,1271.68,1271.68,0,0.0,0.0
1965-01-19 00:00:00+09:00,1270.34,1270.34,1270.34,1270.34,0,0.0,0.0
1965-01-20 00:00:00+09:00,1268.88,1268.88,1268.88,1268.88,0,0.0,0.0
1965-01-21 00:00:00+09:00,1270.46,1270.46,1270.46,1270.46,0,0.0,0.0
1965-01-22 00:00:00+09:00,1261.83,1261.83,1261.83,1261.83,0,0.0,0.0
1965-01-25 00:00:00+09:00,1249.72,1249.72,1249.72,1249.72,0,0.0,0.0
1965-01-26 00:00:00+09:00,1248.05,1248.05,1248.05,1248.05,0,0.0,0.0
1965-01-27 00:00:00+09:00,1258.21,1258.21,1258.21,1258.21,0,0.0,0.0
1965-01-28 00:00:00+09:00,1247.2,1247.2,1247.2,1247.2,0,0.0,0.0
1965-01-29 00:00:00+09:00,1242.27,1242.27,1242.27,1242.27,0,0.0,0.0
1965-02-01 00:00:00+09:00,1242.83,1242.83,1242.83,1242.83,0,0.0,0.0
1965-02-02 00:00:00+09:00,1238.75,1238.75,1238.75,1238.75,0,0.0,0.0
1965-02-03 00:00:00+09:00,1248.03,1248.03,1248.03,1248.03,0,0.0,0.0
1965-02-04 00:00:00+09:00,1261.6,1261.6,1261.6,1261.6,0,0.0,0.0
1965-02-05 00:00:00+09:00,1263.59,1263.59,1263.59,1263.59,0,0.0,0.0
1965-02-08 00:00:00+09:00,1258.93,1258.93,1258.93,1258.93,0,0.0,0.0
1965-02-09 00:00:00+09:00,1251.68,1251.68,1251.68,1251.68,0,0.0,0.0
1965-02-10 00:00:00+09:00,1248.61,1248.61,1248.61,1248.61,0,0.0,0.0
1965-02-12 00:00:00+09:00,1257.94,1257.94,1257.94,1257.94,0,0.0,0.0
1965-02-15 00:00:00+09:00,1249.5,1249.5,1249.5,1249.5,0,0.0,0.0
1965-02-16 00:00:00+09:00,1247.01,1247.01,1247.01,1247.01,0,0.0,0.0
1965-02-17 00:00:00+09:00,1237.08,1237.08,1237.08,1237.08,0,0.0,0.0
1965-02-18 00:00:00+09:00,1241.41,1241.41,1241.41,1241.41,0,0.0,0.0
1965-02-19 00:00:00+09:00,1237.35,1237.35,1237.35,1237.35,0,0.0,0.0
1965-02-22 00:00:00+09:00,1224.82,1224.82,1224.82,1224.82,0,0.0,0.0
1965-02-23 00:00:00+09:00,1223.59,1223.59,1223.59,1223.59,0,0.0,0.0
1965-02-24 00:00:00+09:00,1219.1,1219.1,1219.1,1219.1,0,0.0,0.0
1965-02-25 00:00:00+09:00,1216.71,1216.71,1216.71,1216.71,0,0.0,0.0
1965-02-26 00:00:00+09:00,1213.07,1213.07,1213.07,1213.07,0,0.0,0.0
1965-03-01 00:00:00+09:00,1206.48,1206.48,1206.48,1206.48,0,0.0,0.0
1965-03-02 00:00:00+09:00,1202.54,1202.54,1202.54,1202.54,0,0.0,0.0
1965-03-03 00:00:00+09:00,1207.82,1207.82,1207.82,1207.82,0,0.0,0.0
1965-03-04 00:00:00+09:00,1213.03,1213.03,1213.03,1213.03,0,0.0,0.0
1965-03-05 00:00:00+09:00,1209.64,1209.64,1209.64,1209.64,0,0.0,0.0
1965-03-08 00:00:00+09:00,1190.98,1190.98,1190.98,1190.98,0,0.0,0.0
1965-03-09 00:00:00+09:00,1178.43,1178.43,1178.43,1178.43,0,0.0,0.0
1965-03-10 00:00:00+09:00,1173.34,1173.34,1173.34,1173.34,0,0.0,0.0
1965-03-11 00:00:00+09:00,1164.63,1164.63,1164.63,1164.63,0,0.0,0.0
1965-03-12 00:00:00+09:00,1175.86,1175.86,1175.86,1175.86,0,0.0,0.0
1965-03-15 00:00:00+09:00,1188.49,1188.49,1188.49,1188.49,0,0.0,0.0
1965-03-16 00:00:00+09:00,1181.22,1181.22,1181.22,1181.22,0,0.0,0.0
1965-03-17 00:00:00+09:00,1175.8,1175.8,1175.8,1175.8,0,0.0,0.0
1965-03-18 00:00:00+09:00,1182.69,1182.69,1182.69,1182.69,0,0.0,0.0
1965-03-19 00:00:00+09:00,1175.88,1175.88,1175.88,1175.88,0,0.0,0.0
1965-03-23 00:00:00+09:00,1167.79,1167.79,1167.79,1167.79,0,0.0,0.0
1965-03-24 00:00:00+09:00,1157.05,1157.05,1157.05,1157.05,0,0.0,0.0
1965-03-25 00:00:00+09:00,1157.07,1157.07,1157.07,1157.07,0,0.0,0.0
1965-03-26 00:00:00+09:00,1162.77,1162.77,1162.77,1162.77,0,0.0,0.0
1965-03-29 00:00:00+09:00,1188.79,1188.79,1188.79,1188.79,0,0.0,0.0
1965-03-30 00:00:00+09:00,1139.8,1139.8,1139.8,1139.8,0,0.0,0.0
1965-03-31 00:00:00+09:00,1132.77,1132.77,1132.77,1132.77,0,0.0,0.0
1965-04-01 00:00:00+09:00,1127.58,1127.58,1127.58,1127.58,0,0.0,0.0
1965-04-02 00:00:00+09:00,1128.57,1128.57,1128.57,1128.57,0,0.0,0.0
1965-04-05 00:00:00+09:00,1124.45,1124.45,1124.45,1124.45,0,0.0,0.0
1965-04-06 00:00:00+09:00,1154.39,1154.39,1154.39,1154.39,0,0.0,0.0
1965-04-07 00:00:00+09:00,1159.98,1159.98,1159.98,1159.98,0,0.0,0.0
1965-04-08 00:00:00+09:00,1183.12,1183.12,1183.12,1183.12,0,0.0,0.0
1965-04-09 00:00:00+09:00,1180.57,1180.57,1180.57,1180.57,0,0.0,0.0
1965-04-12 00:00:00+09:00,1163.0,1163.0,1163.0,1163.0,0,0.0,0.0
